Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Province;Region;Customer Segment;Product Category;Product Sub-Category;Product Name;Product Container;Product Base Margin;Ship Date
8382;59905;14/04/2012;High;19;159,24;0,09;Regular Air;8,30;8,5;1,99;Daniel Lacy;British Columbia;West;Small Business;Technology;Computer Peripherals;Hewlett-Packard 4.7GB DVD+R Discs;Small Pack;0,49;16/04/2012
52;322;18/03/2012;Critical;20;2634,8555;0,08;Regular Air;257,76;155,99;8,08;Giulietta Weimer;British Columbia;West;Corporate;Technology;Telephones and Communication;I888 World Phone;Small Box;0,6;20/03/2012
151;962;05/05/2009;Low;33;4064,05;0,06;Regular Air;1408,19;122,99;19,99;Mike Vittorini;British Columbia;West;Small Business;Office Supplies;Binders and Binder Accessories;GBC Therma-A-Bind 250T Electric Binding System;Small Box;0,37;07/05/2009
185;1221;18/04/2012;Not Specified;1;14,68;0,06;Regular Air;-13,78;8,6;6,19;Lela Donovan;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;Avery Printable Repositionable Plastic Tabs;Small Box;0,38;18/04/2012
222;1445;09/01/2011;Medium;3;1326,09;0;Regular Air;-20,55;420,98;19,99;Shahid Shariari;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;GBC DocuBind 200 Manual Binding Machine;Small Box;0,35;12/01/2011
259;1799;06/03/2009;Not Specified;10;1187,12;0,06;Delivery Truck;-127,30;113,98;30;Trudy Schmidt;British Columbia;West;Small Business;Furniture;Chairs & Chairmats;Hon Comfortask© Task/Swivel Chairs;Jumbo Drum;0,69;08/03/2009
393;2720;07/06/2010;Critical;36;2051,016;0,02;Express Air;483,97;65,99;3,99;Christopher Martinez;British Columbia;West;Small Business;Technology;Telephones and Communication;StarTAC 7760;Small Box;0,59;10/06/2010
548;3685;16/01/2012;Medium;29;106,78;0;Regular Air;-98,05;3,28;5;Mike Vittorini;British Columbia;West;Small Business;Office Supplies;Pens & Art Supplies;Newell 35;Wrap Bag;0,56;17/01/2012
549;3687;02/02/2010;Critical;25;79,37;0,07;Regular Air;6,14;3,29;1,35;Marc Harrigan;British Columbia;West;Home Office;Office Supplies;Rubber Bands;Acco© Hot Clips? Clips to Go;Wrap Bag;0,4;02/02/2010
574;3907;18/08/2012;Medium;36;218,12;0,02;Regular Air;-1642,65;4,48;49;Christopher Martinez;British Columbia;West;Small Business;Office Supplies;Appliances;Hoover Portapower? Portable Vacuum;Large Box;0,6;18/08/2012
594;4067;06/10/2012;High;16;118,38;0,04;Regular Air;-42,46;7,1;6,05;Shahid Shariari;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;"Wilson Jones Hanging View Binder, White, 1""";Small Box;0,39;08/10/2012
617;4257;24/03/2011;Medium;45;253,89;0,01;Regular Air;-83,66;5,58;5,3;Liz Price;British Columbia;West;Consumer;Office Supplies;Envelopes;Staples Brown Kraft Recycled Clasp Envelopes;Small Box;0,35;26/03/2011
618;4261;02/10/2012;Critical;22;1556,87;0,04;Delivery Truck;-521,42;68,81;60;Lela Donovan;British Columbia;West;Corporate;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;Jumbo Drum;0,41;03/10/2012
622;4294;14/08/2012;Medium;8;17,72;0,02;Regular Air;-15,34;1,74;4,08;Mike Vittorini;British Columbia;West;Small Business;Furniture;Office Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;Small Pack;0,53;16/08/2012
657;4642;26/02/2011;Critical;9;65,61;0,08;Regular Air;-39,74;7,28;3,52;Shahid Shariari;British Columbia;West;Corporate;Technology;Computer Peripherals;"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack";Small Pack;0,68;27/02/2011
695;4864;10/11/2012;Low;16;4901,99;0,04;Regular Air;1724,68;315,98;19,99;Ralph Kennedy;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;GBC ProClick? 150 Presentation Binding System;Small Box;0,38;14/11/2012
710;4996;13/09/2012;Medium;30;4305,79;0;Regular Air;1020,32;142,86;19,99;Rob Dowd;British Columbia;West;Corporate;Office Supplies;Storage & Organization;Letter Size Cart;Small Box;0,56;14/09/2012
718;5121;10/05/2012;Not Specified;45;1991,703;0,07;Regular Air;559,11;55,99;1,25;Ralph Kennedy;British Columbia;West;Corporate;Technology;Telephones and Communication;Accessory2;Small Pack;0,55;11/05/2012
741;5346;25/12/2010;Critical;34;2932,99;0,07;Regular Air;-1448,83;90,98;56,2;Khloe Miller;British Columbia;West;Home Office;Furniture;Office Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;Medium Box;0,74;26/12/2010
766;5473;24/03/2012;Not Specified;42;355,69;0,09;Regular Air;-149,46;8,74;8,29;Shahid Hopkins;British Columbia;West;Small Business;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Small Box;0,38;26/03/2012
795;5698;20/05/2009;Medium;15;297,05;0,09;Regular Air;-16,89;20,48;6,32;Kristina Nunn;British Columbia;West;Consumer;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;Small Box;0,58;21/05/2009
855;6144;21/06/2009;Critical;24;67,35;0,07;Regular Air;22,63;2,88;0,5;Ralph Kennedy;British Columbia;West;Corporate;Office Supplies;Labels;Avery 492;Small Box;0,39;24/06/2009
888;6374;07/08/2011;Critical;29;857,42;0,07;Express Air;51,18;31,11;3,6;Ricardo Emerson;British Columbia;West;Corporate;Technology;Computer Peripherals;"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon";Small Pack;0,64;08/08/2011
992;7169;26/03/2010;Medium;22;446,72;0,05;Regular Air;-39,00;20,28;14,39;Lela Donovan;British Columbia;West;Corporate;Furniture;Office Furnishings;"Career Cubicle Clock, 8 1/4"", Black";Small Box;0,47;28/03/2010
1013;7427;15/12/2012;Not Specified;47;16002,29;0,09;Regular Air;4604,79;363,25;19,99;Ricardo Emerson;British Columbia;West;Corporate;Office Supplies;Appliances;Hoover WindTunnel? Plus Canister Vacuum;Small Box;0,57;15/12/2012
1123;8229;07/12/2009;Medium;7;3565,27;0,04;Delivery Truck;-502,81;510,14;14,7;Patrick O'Brill;British Columbia;West;Home Office;Technology;Office Machines;Okidata ML520 Series Dot Matrix Printers;Jumbo Drum;0,56;09/12/2009
1134;8290;09/12/2009;Critical;32;209,02;0,04;Regular Air;101,80;6,3;0,5;Patrick O'Brill;British Columbia;West;Home Office;Office Supplies;Labels;Avery 48;Small Box;0,39;11/12/2009
1167;8515;21/12/2010;Critical;33;729,92;0;Regular Air;99,31;20,95;4;Trudy Schmidt;British Columbia;West;Small Business;Technology;Computer Peripherals;Fellowes Basic 104-Key Keyboard, Platinum;Small Box;0,6;22/12/2010
1197;8801;10/08/2012;Low;32;2593,08;0;Express Air;-673,31;79,52;48,2;Thomas Brumley;British Columbia;West;Consumer;Furniture;Office Furnishings;Eldon Cleatmat Plus? Chair Mats for High Pile Carpets;Medium Box;0,74;15/08/2012
1221;8992;12/11/2010;High;3;441,43;0,06;Regular Air;-154,45;140,81;24,49;Shahid Shariari;British Columbia;West;Corporate;Furniture;Chairs & Chairmats;Hon Olson Stacker Stools;Large Box;0,57;13/11/2010
1288;9409;05/05/2012;Critical;12;1712,66;0,1;Regular Air;-390,77;152,48;4;Vicky Freymann;British Columbia;West;Home Office;Technology;Computer Peripherals;Adesso Programmable 142-Key Keyboard;Small Box;0,79;07/05/2012
1420;10306;21/07/2010;Low;20;310,31;0,02;Regular Air;51,50;14,58;7,4;Lela Donovan;British Columbia;West;Corporate;Furniture;Office Furnishings;DAX Clear Channel Poster Frame;Small Box;0,48;21/07/2010
1455;10470;04/05/2012;Critical;35;246,98;0,1;Regular Air;-94,78;7,38;5,21;Khloe Miller;British Columbia;West;Corporate;Furniture;Office Furnishings;Eldon© Expressions? Wood Desk Accessories, Oak;Small Box;0,56;09/05/2012
1497;10819;24/08/2010;Critical;35;233,39;0,06;Regular Air;-197,39;6,48;9,54;Mike Vittorini;British Columbia;West;Small Business;Office Supplies;Paper;Xerox 1905;Small Box;0,37;24/08/2010
1509;10916;10/03/2011;Medium;23;135,31;0,06;Regular Air;-49,32;5,74;5,01;Trudy Schmidt;British Columbia;West;Small Business;Office Supplies;Binders and Binder Accessories;Binder Posts;Small Box;0,39;10/03/2011
1512;10944;12/11/2011;High;9;181,66;0;Regular Air;-27,47;17,98;8,51;Mike Vittorini;British Columbia;West;Small Business;Technology;Office Machines;Canon P1-DHIII Palm Printing Calculator;Medium Box;0,4;14/11/2011
1565;11301;22/03/2012;Medium;29;1194,96;0,04;Regular Air;107,45;39,98;4;Tony Chapman;British Columbia;West;Consumer;Technology;Computer Peripherals;Microsoft Natural Keyboard Elite;Small Box;0,7;22/03/2012
1567;11332;16/11/2009;Low;6;184,331;0,07;Regular Air;-89,20;35,99;5,99;Liz Price;British Columbia;West;Corporate;Technology;Telephones and Communication;Accessory41;Wrap Bag;0,38;20/11/2009
1575;11392;05/09/2009;Low;28;128,69;0,04;Regular Air;28,29;4,55;1,49;Sarah Bern;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;Presstex Flexible Ring Binders;Small Box;0,35;07/09/2009
1623;11745;19/07/2012;High;17;686,27;0,06;Regular Air;-345,36;40,48;19,99;Mark Cousins;British Columbia;West;Home Office;Technology;Computer Peripherals;Keytronic Designer 104- Key Black Keyboard;Small Box;0,77;20/07/2012
1644;11875;20/08/2012;Medium;19;242,63;0;Regular Air;-36,11;12,44;6,27;Shahid Hopkins;British Columbia;West;Small Business;Office Supplies;Storage & Organization;Eldon Simplefile© Box Office©;Medium Box;0,57;21/08/2012
1650;11907;23/08/2010;Low;45;4729,85;0,03;Delivery Truck;2014,82;100,97;14;Mark Cousins;British Columbia;West;Home Office;Technology;Office Machines;Hewlett-Packard Deskjet 3820 Color Inkjet Printer;Jumbo Drum;0,37;23/08/2010
1681;12129;25/12/2012;Medium;36;4852,05;0;Delivery Truck;-1197,58;122,99;70,2;Giulietta Weimer;British Columbia;West;Corporate;Furniture;Chairs & Chairmats;Global High-Back Leather Tilter, Burgundy;Jumbo Drum;0,74;28/12/2012
1753;12579;16/06/2011;Not Specified;5;70,33;0,1;Regular Air;1,07;15,04;1,97;Patrick O'Brill;British Columbia;West;Home Office;Office Supplies;Paper;White GlueTop Scratch Pads;Wrap Bag;0,39;16/06/2011
1779;12743;23/06/2010;High;39;677,518;0,09;Regular Air;168,22;20,99;0,99;Mark Cousins;British Columbia;West;Corporate;Technology;Telephones and Communication;Accessory25;Wrap Bag;0,57;25/06/2010
1803;12902;29/10/2010;Not Specified;9;302,05;0;Regular Air;-58,81;30,98;6,5;Daniel Byrd;British Columbia;West;Home Office;Technology;Computer Peripherals;Belkin ErgoBoard? Keyboard;Small Box;0,64;31/10/2010
1860;13380;15/07/2009;Critical;24;66,12;0,09;Regular Air;4,85;2,88;0,7;Rob Dowd;British Columbia;West;Corporate;Office Supplies;Pens & Art Supplies;Newell 346;Wrap Bag;0,56;15/07/2009
1898;13606;26/04/2009;Not Specified;34;109,86;0,07;Regular Air;19,04;3,38;0,85;Mike Vittorini;British Columbia;West;Small Business;Office Supplies;Pens & Art Supplies;Avery Hi-Liter© Fluorescent Desk Style Markers;Wrap Bag;0,48;28/04/2009
1936;13889;04/09/2011;Medium;49;12979,1;0,03;Delivery Truck;2820,44;258,98;54,31;John Murray;British Columbia;West;Small Business;Furniture;Chairs & Chairmats;Global Enterprise? Series Seating Low-Back Swivel/Tilt Chairs;Jumbo Drum;0,55;05/09/2011
1952;13984;24/09/2012;Critical;30;2052,82;0,05;Regular Air;-870,61;70,71;37,58;Khloe Miller;British Columbia;West;Home Office;Furniture;Office Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;Wrap Bag;0,78;24/09/2012
1953;13986;11/10/2011;High;46;1905,79;0,01;Regular Air;675,65;39,48;1,99;Kristina Nunn;British Columbia;West;Consumer;Technology;Computer Peripherals;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;14/10/2011
1995;14240;17/02/2012;High;24;68,88;0;Regular Air;1,31;2,78;1,49;Ralph Kennedy;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;Acco Suede Grain Vinyl Round Ring Binder;Small Box;0,39;18/02/2012
2006;14276;18/06/2009;Medium;11;110,79;0,1;Regular Air;-11,13;10,48;2,89;Lela Donovan;British Columbia;West;Corporate;Office Supplies;Pens & Art Supplies;Staples Battery-Operated Desktop Pencil Sharpener;Small Pack;0,6;19/06/2009
2029;14471;26/05/2011;Not Specified;44;823,63;0,03;Regular Air;375,02;18,65;3,77;Ralph Kennedy;British Columbia;West;Corporate;Furniture;Office Furnishings;3M Polarizing Light Filter Sleeves;Small Pack;0,39;26/05/2011
2037;14529;20/09/2010;Low;44;3819,42;0,1;Delivery Truck;-821,87;89,99;42;Lena Hernandez;British Columbia;West;Home Office;Furniture;Chairs & Chairmats;Global Leather Task Chair, Black;Jumbo Drum;0,66;24/09/2010
2087;14948;28/05/2011;Medium;6;647,78;0;Delivery Truck;-144,87;100,98;35,84;Shahid Hopkins;British Columbia;West;Small Business;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;Jumbo Box;0,62;29/05/2011
2237;16161;28/07/2012;Medium;49;2692,6895;0,03;Regular Air;768,32;65,99;4,2;Kristina Nunn;British Columbia;West;Consumer;Technology;Telephones and Communication;6162i;Small Box;0,55;29/07/2012
2261;16257;05/05/2012;Not Specified;16;102,73;0,03;Regular Air;16,33;5,98;2,5;Greg Maxwell;British Columbia;West;Home Office;Office Supplies;Envelopes;Wausau Papers Astrobrights© Colored Envelopes;Small Box;0,36;06/05/2012
2335;16806;17/06/2010;High;4;167,37;0,1;Regular Air;-132,15;43,22;4;Vicky Freymann;British Columbia;West;Home Office;Technology;Computer Peripherals;Fellowes Mobile Numeric Keypad, Graphite;Small Box;0,64;18/06/2010
2393;17344;19/07/2010;Critical;40;2405,4575;0,01;Regular Air;571,54;65,99;7,69;Rob Dowd;British Columbia;West;Corporate;Technology;Telephones and Communication;5190;Small Box;0,59;21/07/2010
2399;17382;04/07/2011;Not Specified;20;2162,8165;0,01;Regular Air;223,25;125,99;8,99;Lena Hernandez;British Columbia;West;Home Office;Technology;Telephones and Communication;M70;Small Box;0,59;05/07/2011
2411;17507;12/06/2012;Medium;27;399,76;0,04;Regular Air;48,13;14,56;3,5;Lela Donovan;British Columbia;West;Corporate;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;Small Box;0,58;12/06/2012
2442;17702;13/04/2012;High;9;264,63;0,02;Express Air;-66,78;27,48;4;Mark Cousins;British Columbia;West;Home Office;Technology;Computer Peripherals;Belkin MediaBoard 104- Keyboard;Small Box;0,75;13/04/2012
2453;17831;25/10/2012;Critical;34;239,3;0,06;Regular Air;41,31;6,98;2,83;Ricardo Emerson;British Columbia;West;Corporate;Furniture;Office Furnishings;G.E. Halogen Desk Lamp Bulbs;Small Pack;0,37;26/10/2012
2498;18179;01/08/2009;Not Specified;50;3075,83;0,03;Regular Air;1207,91;60,98;1,99;Liz Price;British Columbia;West;Corporate;Technology;Computer Peripherals;Imation 5.2GB DVD-RAM;Small Pack;0,5;01/08/2009
2629;19044;11/04/2012;Low;32;4800,44;0,08;Regular Air;1912,92;150,98;13,99;Rob Dowd;British Columbia;West;Corporate;Technology;Office Machines;Canon MP41DH Printing Calculator;Medium Box;0,38;13/04/2012
2690;19462;20/09/2011;Medium;2;206,68;0;Regular Air;-156,47;80,98;35;Mark Cousins;British Columbia;West;Home Office;Office Supplies;Storage & Organization;Carina Double Wide Media Storage Towers in Natural & Black;Large Box;0,81;21/09/2011
2758;19936;13/11/2012;Critical;19;36,75;0,06;Regular Air;-9,82;1,88;1,49;Giulietta Weimer;British Columbia;West;Home Office;Office Supplies;Binders and Binder Accessories;Staples© General Use 3-Ring Binders;Small Box;0,37;14/11/2012
2761;19972;16/06/2012;Critical;6;97,86;0,04;Regular Air;-21,09;14,98;8,99;Liz Price;British Columbia;West;Corporate;Furniture;Office Furnishings;GE 4 Foot Flourescent Tube, 40 Watt;Small Pack;0,39;18/06/2012
2777;20038;26/02/2010;Low;42;173,44;0,05;Regular Air;-172,40;4,14;6,6;Sally Knutson;British Columbia;West;Consumer;Furniture;Office Furnishings;Eldon Image Series Black Desk Accessories;Small Box;0,49;28/02/2010
2824;20389;11/08/2009;High;31;7477,78;0,09;Delivery Truck;883,29;260,98;41,91;Liz Price;British Columbia;West;Corporate;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;Jumbo Box;0,59;13/08/2009
2864;20676;22/11/2012;Low;22;43,97;0,04;Regular Air;-9,05;1,88;1,49;Shahid Shariari;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;Staples© General Use 3-Ring Binders;Small Box;0,37;26/11/2012
2887;20807;21/07/2012;Not Specified;39;6152,52;0,08;Delivery Truck;768,06;160,98;30;Justin Hirsh;British Columbia;West;Consumer;Furniture;Chairs & Chairmats;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,62;23/07/2012
2890;20838;10/04/2009;Not Specified;5;20,17;0,05;Regular Air;-15,42;3,28;3,97;Shahid Shariari;British Columbia;West;Consumer;Office Supplies;Pens & Art Supplies;Newell 342;Wrap Bag;0,56;11/04/2009
2901;20960;18/11/2011;Low;19;195,96;0,1;Regular Air;-104,82;10,97;6,5;Giulietta Weimer;British Columbia;West;Corporate;Technology;Computer Peripherals;Micro Innovations 104 Keyboard;Small Box;0,64;23/11/2011
2902;20961;14/01/2010;Not Specified;34;6607,92;0,06;Regular Air;1462,72;199,99;24,49;Lela Donovan;British Columbia;West;Corporate;Technology;Copiers and Fax;Canon PC-428 Personal Copier;Large Box;0,46;16/01/2010
2949;21350;24/02/2011;Medium;30;278,94;0,01;Regular Air;-143,70;9,06;9,86;Ralph Kennedy;British Columbia;West;Corporate;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;Small Box;0,4;25/02/2011
2986;21572;13/02/2009;Critical;42;8549,04;0,03;Regular Air;2861,01;194,3;11,54;Vicky Freymann;British Columbia;West;Home Office;Furniture;Office Furnishings;Electrix Halogen Magnifier Lamp;Large Box;0,59;15/02/2009
3014;21671;15/06/2010;High;15;670,94;0,02;Regular Air;87,51;45,19;1,99;Thomas Brumley;British Columbia;West;Consumer;Technology;Computer Peripherals;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;Small Pack;0,55;18/06/2010
3156;22657;29/10/2011;High;36;9544,18;0;Express Air;3392,88;256,99;11,25;Ralph Kennedy;British Columbia;West;Corporate;Technology;Computer Peripherals;Hayes Optima 56K V.90 Internal Voice Modem;Small Box;0,51;30/10/2011
3238;23207;22/10/2010;Critical;11;336,91;0,1;Regular Air;42,50;30,98;8,74;Ralph Kennedy;British Columbia;West;Corporate;Office Supplies;Paper;Xerox 1979;Small Box;0,4;23/10/2010
3346;23940;08/04/2011;Medium;20;138,52;0,03;Regular Air;-895,24;4,48;49;Khloe Miller;British Columbia;West;Home Office;Office Supplies;Appliances;Hoover Portapower? Portable Vacuum;Large Box;0,6;09/04/2011
3425;24450;09/07/2012;Critical;37;443,35;0,02;Regular Air;-21,73;11,97;4,98;Kristina Nunn;British Columbia;West;Consumer;Office Supplies;Appliances;Staples 6 Outlet Surge;Small Box;0,58;11/07/2012
3446;24580;23/06/2012;High;25;1081,22;0,08;Regular Air;130,80;43,98;8,99;Mark Cousins;British Columbia;West;Corporate;Office Supplies;Pens & Art Supplies;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Small Pack;0,58;24/06/2012
3488;24833;16/07/2010;Not Specified;45;5205,83;0,08;Delivery Truck;-818,77;124,49;51,94;Sally Knutson;British Columbia;West;Small Business;Furniture;Tables;Bevis 36 x 72 Conference Tables;Jumbo Box;0,63;18/07/2010
3498;24933;26/07/2009;Low;32;3416,38;0,01;Delivery Truck;-1142,20;100,98;57,38;Shahid Shariari;British Columbia;West;Consumer;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;Jumbo Box;0,78;28/07/2009
3514;25031;23/08/2009;High;24;4636,62;0,1;Regular Air;-318,45;209,37;69;Sally Knutson;British Columbia;West;Consumer;Furniture;Tables;Hon 2111 Invitation? Series Corner Table;Large Box;0,79;25/08/2009
3590;25633;01/08/2011;Low;36;5140,08;0,06;Delivery Truck;-582,43;145,98;51,92;Sally Knutson;British Columbia;West;Home Office;Furniture;Tables;Bevis Rectangular Conference Tables;Jumbo Box;0,69;06/08/2011
3593;25635;29/05/2012;Critical;14;633,08;0,04;Express Air;145,48;42,98;4,62;Sally Knutson;British Columbia;West;Corporate;Office Supplies;Appliances;Belkin F9M820V08 8 Outlet Surge;Small Box;0,56;30/05/2012
3618;25830;06/05/2010;Low;5;25,34;0,1;Regular Air;-21,29;4,06;6,89;Justin Hirsh;British Columbia;West;Consumer;Office Supplies;Appliances;Eureka Disposable Bags for Sanitaire© Vibra Groomer I© Upright Vac;Small Box;0,6;06/05/2010
3684;26342;18/10/2009;Low;24;265,35;0,02;Regular Air;-128,69;9,99;11,59;Khloe Miller;British Columbia;West;Home Office;Office Supplies;Paper;Hammermill Color Copier Paper (28Lb. and 96 Bright);Small Box;0,4;27/10/2009
